Name,MolWeight,SMILES
NCGC00016411-01,306.45,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
NCGC00257745-01,136.198,CN(C)c1ccc(N)cc1
NCGC00016322-08,248.307,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
NCGC00164077-02,197.24099999999999,Nc1ccc(/N=N/c2ccccc2)cc1
NCGC00181336-01,285.23499999999996,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
NCGC00023673-05,267.245,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
NCGC00090791-03,235.24699999999996,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1
NCGC00015997-06,125.149,NCCS(=O)(=O)O
NCGC00255202-01,206.27400000000003,NNc1nc(-c2ccc(N)cc2)cs1
NCGC00016241-06,330.7490000000001,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl
NCGC00014617-01,387.87000000000006,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O
NCGC00025188-04,263.345,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C.O
NCGC00017056-01,338.26800000000003,O.O.O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
NCGC00258547-01,172.213,O.S=C1NC=NC2N=CNC12
NCGC00164246-01,182.17200000000003,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
NCGC00164240-01,428.61000000000035,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O
NCGC00095271-01,418.39800000000014,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21
NCGC00160614-01,193.155,NC(=O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O
NCGC00159389-02,236.3,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1
NCGC00095054-01,152.149,CC(=O)Oc1cccc(O)c1
NCGC00016393-01,244.246,COc1ccc(C(=O)c2ccccc2O)c(O)c1
NCGC00164173-02,326.4359999999999,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1
NCGC00015437-10,360.8370000000001,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
NCGC00090787-05,182.222,O=C(c1ccccc1)c1ccccc1
NCGC00015836-08,351.40999999999997,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
NCGC00166238-01,260.253,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1
NCGC00181033-01,405.41500000000025,CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O
NCGC00091414-02,137.13799999999998,NC(=O)c1ccccc1O
NTOC00000202-01,1188.4170000000001,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCC(=O)N1)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(N)=O
NCGC00160489-01,329.31200000000007,COc1ccc(/C=N\NC(=O)c2ccncc2)c(C(=O)O)c1OC
NCGC00183654-01,276.42400000000004,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C
NCGC00015611-10,234.34299999999996,CCN(CC)CC(=O)Nc1c(C)cccc1C
NCGC00183598-01,473.57400000000035,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1
NCGC00061506-02,265.31600000000003,O=C(NCCc1c[nH]c2ccccc12)c1cccnc1
NCGC00025357-01,211.177,O=C(NCCO[N+](=O)[O-])c1cccnc1
NCGC00024868-03,766.97,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O
NCGC00166141-01,406.8660000000001,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
NCGC00181044-01,196.108,C[Se]CC[C@H](N)C(=O)O
NCGC00016686-01,665.7330000000003,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O
NCGC00016982-01,473.5660000000003,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O
NCGC00181141-01,264.32099999999997,CC1C(=O)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13
NCGC00183878-01,298.36300000000006,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
NCGC00017037-01,437.4490000000003,CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O
NCGC00017047-01,473.5660000000003,CCN(CCCc1ccccc1)CCCc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
NCGC00159465-02,454.51900000000006,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1
NCGC00094989-01,190.154,O=C(O)c1cc(=O)c2ccccc2o1
NCGC00160295-01,269.253,O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1
NCGC00164617-01,412.5290000000001,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
NCGC00016866-01,303.32200000000006,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
NCGC00017028-02,388.464,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O
NCGC00091049-04,280.45199999999994,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O
NCGC00091119-02,282.46799999999996,CCCCCCCC/C=C\CCCCCCCC(=O)O
NCGC00024613-01,255.22899999999998,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
NCGC00013260-01,354.45,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O
NCGC00091888-01,262.349,CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1
NCGC00257008-01,330.4240000000002,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1
NCGC00183655-01,289.2950000000001,CCCCOC(=O)C(=O)Nc1cccc(-c2nnn[nH]2)c1
NCGC00016362-01,603.7500000000003,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1
NCGC00015207-07,369.46900000000034,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
NCGC00016304-01,298.426,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
NCGC00094984-04,244.31600000000003,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
NCGC00016532-02,129.11499999999998,CC1(C)OC(=O)NC1=O
NCGC00021139-03,252.273,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
NCGC00016358-01,158.117,NC(=O)NC1NC(=O)NC1=O
NCGC00167559-01,272.43199999999996,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12
NCGC00016274-04,188.22999999999996,Cc1cc(=O)n(-c2ccccc2)n1C
NCGC00167564-01,259.063,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O
NCGC00015070-04,302.41399999999993,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
NCGC00186006-01,246.31,Cc1cccc(C)c1NC(=O)CN1CCCC1=O
NCGC00160414-01,336.34700000000004,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O
NCGC00166265-01,163.13199999999998,O=c1[nH]c(=O)c2ccccc2o1
NCGC00016340-01,204.229,CCN1C(=O)NC(c2ccccc2)C1=O
NCGC00094918-03,183.18800000000002,O=C1NS(=O)(=O)c2ccccc21
NCGC00015846-11,308.3810000000001,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
NCGC00016448-01,430.62900000000025,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@H]1[C@@H]2C
NCGC00091009-04,302.45799999999997,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
NCGC00094738-01,298.426,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
NCGC00259209-01,297.267,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1
NCGC00166216-01,202.29700000000003,CCCCCC(C=O)=Cc1ccccc1
NCGC00159317-02,892.7219999999998,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.O=P(O)(O)O.O=P(O)(O)O.O=P(O)(O)O
NCGC00249609-01,293.087,O=P1(N(CCCl)CCCl)NC(OO)CCO1
NCGC00018243-07,278.33700000000005,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
NCGC00159432-02,422.39600000000013,O=C1/C(=C2\Nc3ccc(S(=O)(=O)O)cc3C2=O)Nc2ccc(S(=O)(=O)O)cc21
NCGC00167426-01,769.0359999999998,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1.O=S(=O)(O)CCS(=O)(=O)O
NCGC00094763-01,1301.5779999999995,CC[C@@H](C)CCCCC(=O)N[C@H](CCN)C(=O)N[C@@H](C(=O)N[C@H](CCN)C(=O)N[C@@H]1CCNC(=O)C([C@@H](C)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CCN)NC1=O)[C@@H](C)O.O=S(=O)(O)O
NCGC00016570-01,424.6070000000002,CNC(C)(C)Cc1ccccc1.CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O
NCGC00159321-02,419.9080000000001,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O
NCGC00093576-02,270.31499999999994,N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O
NCGC00016922-01,358.21799999999996,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
NCGC00164550-01,431.55800000000033,O=C(CS(=O)Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1
NCGC00165714-02,289.35600000000005,O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO
NCGC00159342-02,909.1440000000001,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.c1ccc(CNCCNCc2ccccc2)cc1
NCGC00159477-02,136.14999999999995,O=C(O)Cc1ccccc1
NCGC00255609-01,267.15500000000003,CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
NCGC00015716-05,299.414,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1
NCGC00016366-01,267.37200000000007,OC(c1ccccc1)(c1ccccc1)C1CCNCC1
NCGC00160492-01,293.41,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2
NCGC00016224-02,176.12399999999997,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O
NCGC00161605-01,414.5390000000004,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O
NCGC00015823-02,331.35300000000007,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
NCGC00091196-01,197.44799999999998,Oc1cc(Cl)c(Cl)cc1Cl
NCGC00254539-01,268.356,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
NCGC00258105-01,208.25699999999992,CCCCCOC(=O)c1ccc(O)cc1
NCGC00257292-01,222.2839999999999,CCCCCCOC(=O)c1ccc(O)cc1
NCGC00258462-01,250.33799999999988,CCCCCCCCOC(=O)c1ccc(O)cc1
NCGC00259018-01,336.23099999999994,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1
NCGC00259769-01,170.211,Oc1ccc(-c2ccccc2)cc1
NCGC00259092-01,270.24,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
NCGC00094812-01,275.092,CC(=O)Nc1cc([As](=O)(O)O)ccc1O
NCGC00017071-01,335.422,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O
NCGC00015558-06,211.26099999999997,CC(C)NCC(O)c1ccc(O)c(O)c1
NCGC00015397-06,223.27199999999993,CCN(CC)C(=O)c1ccc(O)c(OC)c1
NCGC00091645-03,152.149,COc1cc(C=O)ccc1O
NCGC00016011-08,137.18199999999996,NCCc1ccc(O)cc1
NCGC00091338-01,142.585,Cc1cc(O)ccc1Cl
NCGC00257244-01,194.27399999999994,CCCCCCOc1ccc(O)cc1
NCGC00180996-01,180.20299999999997,CCCOC(=O)c1ccccc1O
NCGC00255307-01,254.241,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
NCGC00260514-01,198.22500000000002,Oc1ccc(/N=N/c2ccccc2)cc1
NCGC00166111-01,288.387,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
NCGC00015423-03,270.37199999999996,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
NCGC00095787-01,268.229,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O
NCGC00095935-01,360.45000000000005,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
NCGC00016956-01,807.1140000000003,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I
NCGC00164529-01,358.56300000000005,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
NCGC00015955-09,239.315,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
NCGC00017021-01,656.8000000000004,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O
NCGC00159404-02,308.311,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O
NCGC00160361-01,253.32299999999992,COc1cc(C(=S)N2CCOCC2)ccc1O
NCGC00159495-03,212.31799999999996,C=CCN1C(=O)C(CC(C)C)NC1=S
NCGC00013015-01,527.6220000000002,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ba+2]
NCGC00163237-01,418.3019999999999,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-]
NCGC00182971-01,662.5540000000003,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21.[Br-].[Br-]
NCGC00182708-01,762.7130000000003,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-]
NCGC00163232-01,732.6829999999997,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-]
NCGC00015219-03,184.077,C[N+](C)(C)CCO.[Br-]
NCGC00167467-01,637.7440000000003,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-]
NCGC00021394-03,362.3520000000002,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C.[Br-]
NCGC00013725-01,384.3140000000001,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.[Br-]
NCGC00094306-02,448.40100000000007,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-]
NCGC00185757-01,386.37399999999997,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1.[Br-]
NCGC00164621-01,417.391,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-]
NCGC00022819-03,430.38300000000015,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-]
NCGC00016630-01,432.35800000000023,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-]
NCGC00163224-01,440.37800000000016,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.[Br-]
NCGC00094949-01,176.12099999999995,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Ca+2]
NCGC00017116-01,558.6400000000003,C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.O.O.[Ca+2]
NCGC00167578-01,704.9180000000002,O.O.O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1.O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1.[Ca+2]
NCGC00017055-01,601.5830000000002,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.O.O.O.O.O.[Ca+2]
NCGC00182038-01,897.1880000000002,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)[O-].C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)[O-].[Ca+2]
NCGC00167462-01,400.4880000000001,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2]
NCGC00163230-01,429.04600000000005,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1.[Cl-].[Cl-]
NCGC00016712-01,737.8160000000003,C=CC[N@@+]12CC[C@@]34c5ccccc5N5/C=C6/[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(/C=C(/[C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69.[Cl-].[Cl-]
NCGC00016282-01,195.69,CC(=O)OC(C)C[N+](C)(C)C.[Cl-]
NCGC00163217-01,196.678,CC(C[N+](C)(C)C)OC(N)=O.[Cl-]
NCGC00181355-01,195.69,COC(=O)CCC[N+](C)(C)C.[Cl-]
NCGC00167557-01,199.703,C[S+](C)CCC(N)C(=O)O.[Cl-]
NCGC00160378-01,323.86400000000003,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12.[Cl-]
NCGC00017013-01,337.276,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-]
NCGC00017147-01,571.5090000000001,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1.Cl.O.[Cl-]
NCGC00163242-01,681.6570000000003,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.[Cl-]
NCGC00166112-01,496.2930000000006,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCC[Si](OC)(OC)OC.[Cl-]
NCGC00016226-01,172.615,C[n+]1ccccc1/C=N/O.[Cl-]
NCGC00164500-01,380.7940000000001,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.[Cl-]
NCGC00160617-01,460.77300000000025,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1.[Cl-]
NCGC00167438-01,427.9720000000002,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-]
NCGC00017006-01,353.97800000000007,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-]
NCGC00164429-01,367.0469999999999,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+]
NCGC00181151-01,906.6400000000004,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-]
NCGC00160376-01,441.309,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[I-]
NCGC00181035-01,140.223,CCCCC(=O)[O-].[K+]
NCGC00159398-02,346.423,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+]
NCGC00090729-01,201.24399999999997,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+]
NCGC00161336-02,336.5570000000001,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)[O-].[K+]
NCGC00095280-01,1322.0140000000013,CC(=O)N[C@H]1[C@@H](OC2C(C(=O)[O-])O[C@@H](OC3[C@H]4CO[C@H](O4)[C@H](NS(=O)(=O)[O-])[C@H]3O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O[C@@H]2CC(C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4OC(C(=O)[O-])=C[C@H](O)[C@H]4O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@@H]1C.[Na+].[Na+].[Na+].[Na+]
NCGC00094941-01,191.94999999999996,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+]
NCGC00017073-01,614.7310000000003,CC1(C)[C@@H](OC(=O)CCC(=O)[O-])CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12.[Na+].[Na+]
NCGC00167583-01,248.189,O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+]
NCGC00159352-02,249.991,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]
NCGC00016141-02,288.855,O=P([O-])(O)C(Cl)(Cl)P(=O)([O-])O.[Na+].[Na+]
NCGC00182026-01,362.57500000000005,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+]
NCGC00167556-01,510.37400000000036,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)[O-])c2csc(N)n2)C(=O)N1S(=O)(=O)[O-].[Na+].[Na+]
NCGC00185776-01,408.09300000000013,O.O=C([O-])CC(S[Au])C(=O)[O-].[Na+].[Na+]
NCGC00016202-02,297.9510000000001,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O.O.O.[Na+].[Na+]
NCGC00017046-01,428.3990000000001,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+]
NCGC00183864-01,448.4550000000002,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1.[Na+].[Na+]
NCGC00017097-01,252.24499999999998,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+]
NCGC00095183-01,446.5160000000002,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+]
NCGC00017093-01,445.4540000000002,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+]
NCGC00183034-01,449.44200000000023,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+]
NCGC00183098-01,462.47400000000033,O=C(Cn1cnnn1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CS[C@H]12.[Na+]
NCGC00159468-02,96.06099999999999,CCC(=O)[O-].[Na+]
NCGC00167555-01,110.088,CCCC(=O)[O-].[Na+]
NCGC00017114-01,554.5380000000002,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])[C@@H]3SC2)cc1.[Na+]
NCGC00185758-01,130.1,C=CS(=O)(=O)[O-].[Na+]
NCGC00181166-01,164.18300000000002,O=S(=O)([O-])CCS.[Na+]
NCGC00017049-01,333.345,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+]
NCGC00091020-03,288.3849999999999,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
NCGC00166301-02,316.439,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
NCGC00017082-02,318.13500000000005,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
NCGC00164091-01,219.947,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl.[Na+]
NCGC00017120-01,493.5280000000004,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]
NCGC00167565-01,322.2780000000001,CN1C2=CC(=O)C(=NNC(N)=O)C=C2CC1S(=O)(=O)[O-].[Na+]
NCGC00017128-01,477.45600000000036,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1.[Na+]
NCGC00167460-01,405.39300000000026,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+]
NCGC00166409-01,228.292,O.O=S(=O)([O-])CC(S)CS.[Na+]
NCGC00093811-01,426.5070000000001,C[C@]12CC[C@H](OS(=O)(=O)[O-])CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12.O.O.[Na+]
NCGC00167577-01,528.5120000000002,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1.O.O.O.O.[Na+]
